genome	99%ANI	95%ANI
MAGs.PD70d_CeC1.Bin23	606_3	606
MAGs.PD70d_CeC5.Bin39	606_3	606
MAGs.WNCeC1L.Bin16	607_0	607
MAGs.MD42d_CeC3.Bin34	608_1	608
MAGs.MD42d_CeC7.Bin6	608_1	608
MAGs.MD70d_CeC2.Bin31	609_0	609
MAGs.ANCeC2.Bin41	610_1	610
MAGs.ANCeC3.Bin45	610_1	610
MAGs.SHCeC15.Bin32	610_1	610
MAGs.PD70dCeC2.Bin21	610_2	610
MAGs.PD70dCeC3.Bin53	610_2	610
MAGs.PD70dCeC4.Bin16	610_2	610
MAGs.PD70dCeC5.Bin33	610_2	610
MAGs.PD70dCeC6.Bin43	610_2	610
MAGs.PD70d_CeC2.Bin74	610_2	610
MAGs.PD70d_CeC3.Bin33	610_2	610
MAGs.PD70d_CeC4.Bin18	610_2	610
MAGs.PD70d_CeC6.Bin33	610_2	610
MAGs.PD70d_CeC7.Bin39	610_2	610
MAGs.PD70d_CeC8.Bin6	610_2	610
MAGs.WFHCeC14L.Bin30	610_3	610
MAGs.FJCeC5.Bin62	611_0	611
MAGs.HNCeC18.Bin22	612_1	612
MAGs.SDCeC1.Bin76	612_2	612
MAGs.FJCeC2.Bin53	612_3	612
MAGs.FJCeC6.Bin70	612_4	612
MAGs.SDQCeC1L.Bin20	612_5	612
MAGs.SDQCeC1R.Bin33	612_6	612
MAGs.WFHCeC25L.Bin17	612_7	612
MAGs.SDQCeC4R.Bin58	612_8	612
MAGs.WFHCeC3L.Bin35	612_9	612
MAGs.FJCeC5.Bin124	612_10	612
MAGs.WFHCeC22L.Bin130	612_11	612
MAGs.FJCeC1.Bin107	612_12	612
MAGs.HNCeC16.Bin29	612_13	612
MAGs.WFHCeC21L.Bin51	612_14	612
MAGs.HNCeC15.Bin30	612_15	612
MAGs.SHCeC12.Bin16	612_16	612
MAGs.CeC105.Bin12	613_0	613
MAGs.FJCeC3.Bin13	614_0	614
MAGs.HNCeC11.Bin41	615_1	615
MAGs.SHCeC1.Bin47	615_2	615
MAGs.WFHCeC24L.Bin11	615_3	615
MAGs.HNCeC10.Bin98	615_4	615
MAGs.ANCeC7.Bin82	615_5	615
MAGs.JSCeC6.Bin52	615_6	615
MAGs.PD70dCeC3.Bin45	616_1	616
MAGs.PD70dCeC4.Bin4	616_1	616
MAGs.PD70d_CeC2.Bin58	616_1	616
MAGs.PD70d_CeC3.Bin53	616_1	616
MAGs.PD70d_CeC7.Bin49	616_1	616
MAGs.ANCeC7.Bin7	617_1	617
MAGs.SHCeC28.Bin34	617_2	617
MAGs.ANCeC2.Bin9	617_3	617
MAGs.HNCeC7.Bin101	618_0	618
MAGs.MD14d_CeC_6.Bin44	619_0	619
MAGs.CeC192.Bin42	620_0	620
MAGs.SHCeC24.Bin83	621_0	621
MAGs.MD42d_CeC1.Bin9	622_1	622
MAGs.MD42d_CeC3.Bin39	622_1	622
MAGs.MD42d_CeC7.Bin5	622_1	622
MAGs.MD70dCeC1.Bin52	622_1	622
MAGs.MD70dCeC5.Bin59	622_1	622
MAGs.MD70d_CeC1.Bin36	622_1	622
MAGs.MD70d_CeC5.Bin32	622_1	622
MAGs.PD42d_CeC2.Bin42	622_1	622
MAGs.PD70dCeC2.Bin19	622_1	622
MAGs.PD70d_CeC6.Bin72	622_1	622
MAGs.SSCeC-3.Bin19	622_2	622
MAGs.FJCeC5.Bin2	623_1	623
MAGs.WFHCeC22L.Bin62	623_2	623
MAGs.FJCeC1.Bin62	623_3	623
MAGs.WFHCeC24L.Bin53	623_4	623
MAGs.SDQCeC1R.Bin105	623_5	623
MAGs.WFHCeC21L.Bin108	623_6	623
MAGs.WFHCeC11L.Bin41	623_7	623
MAGs.WHYCeC1R.Bin114	623_8	623
MAGs.FJCeC3.Bin20	623_9	623
MAGs.WFHCeC13L.Bin51	623_10	623
MAGs.WNFCeC3L.Bin2	623_11	623
MAGs.WNCeC2L.Bin11	623_12	623
MAGs.WHYCeC2R.Bin7	624_1	624
MAGs.WNFCeC4L.Bin36	624_2	624
MAGs.WFHCeC1L.Bin83	624_3	624
MAGs.HNCeC4.Bin43	624_4	624
MAGs.PD14d_CeC_3.Bin2	624_5	624
MAGs.FJCeC5.Bin110	624_6	624
MAGs.WHYCeC4R.Bin35	625_1	625
MAGs.WHYCeC7R.Bin31	625_2	625
MAGs.WFHCeC13L.Bin69	626_0	626
MAGs.PD7d_CeC_4.Bin5	627_1	627
MAGs.PD7d_CeC_5.Bin18	627_1	627
MAGs.PD7d_CeC_6.Bin14	627_1	627
MAGs.PD7d_CeC_8.Bin1	627_1	627
MAGs.WNFCeC1L.Bin10	628_1	628
MAGs.WNFCeC3L.Bin4	628_2	628
MAGs.MD42d_CeC4.Bin8	629_1	629
MAGs.MD42d_CeC6.Bin17	629_1	629
MAGs.MD14d_CeC_7.Bin39	629_2	629
MAGs.WNCeC2L.Bin32	630_0	630
MAGs.SDCeC5.Bin56	631_1	631
MAGs.SXCeC3.Bin87	631_1	631
MAGs.HEBCeC-17.Bin27	632_0	632
MAGs.CeC67.Bin14	633_0	633
MAGs.PD70dCeC2.Bin9	634_1	634
MAGs.PD70dCeC5.Bin19	634_1	634
MAGs.PD70d_CeC2.Bin14	634_1	634
MAGs.PD70d_CeC6.Bin62	634_1	634
MAGs.SHCeC24.Bin35	634_2	634
MAGs.CeC192.Bin128	634_3	634
MAGs.HNCeC7.Bin89	635_0	635
MAGs.SHCeC28.Bin110	636_0	636
MAGs.FJCeC4.Bin46	637_1	637
MAGs.WNFCeC4L.Bin22	637_2	637
MAGs.PD70dCeC1.Bin13	638_1	638
MAGs.PD70d_CeC5.Bin24	638_1	638
MAGs.PD70d_CeC8.Bin20	638_1	638
MAGs.FJCeC2.Bin65	638_2	638
MAGs.WFHCeC14L.Bin150	638_3	638
MAGs.ANCeC1.Bin68	639_1	639
MAGs.ANCeC7.Bin110	639_1	639
MAGs.SHCeC15.Bin74	639_1	639
MAGs.WHYCeC3L.Bin36	640_1	640
MAGs.WHYCeC3R.Bin17	640_1	640
MAGs.WFHCeC3L.Bin20	640_2	640
MAGs.SHCeC24.Bin150	640_3	640
MAGs.MD70dCeC1.Bin58	641_1	641
MAGs.MD70dCeC4.Bin11	641_1	641
MAGs.MD70dCeC5.Bin42	641_1	641
MAGs.MD70d_CeC1.Bin19	641_1	641
MAGs.MD70d_CeC4.Bin28	641_1	641
MAGs.MD70d_CeC5.Bin25	641_1	641
MAGs.MD70d_CeC8.Bin24	641_1	641
MAGs.PD42d_CeC1.Bin46	641_1	641
MAGs.PD42d_CeC2.Bin21	641_1	641
MAGs.PD42d_CeC3.Bin21	641_1	641
MAGs.PD42d_CeC4.Bin26	641_1	641
MAGs.PD42d_CeC5.Bin7	641_1	641
MAGs.PD42d_CeC6.Bin20	641_1	641
MAGs.PD42d_CeC7.Bin14	641_1	641
MAGs.PD42d_CeC8.Bin25	641_1	641
MAGs.PD70dCeC2.Bin11	641_1	641
MAGs.PD70dCeC5.Bin44	641_1	641
MAGs.PD70d_CeC2.Bin71	641_1	641
MAGs.PD70d_CeC6.Bin23	641_1	641
MAGs.PD14d_CeC_1.Bin19	642_1	642
MAGs.PD14d_CeC_3.Bin23	642_1	642
MAGs.HBCeC2.Bin40	642_2	642
MAGs.WNFCeC3L.Bin15	643_0	643
MAGs.WFHCeC22L.Bin83	644_0	644
MAGs.FJCeC1.Bin44	645_1	645
MAGs.WFHCeC24L.Bin75	645_2	645
MAGs.WFHCeC25L.Bin54	645_3	645
MAGs.WFHCeC2L.Bin41	645_4	645
MAGs.FJCeC1.Bin10	646_1	646
MAGs.FJCeC3.Bin18	646_1	646
MAGs.WFHCeC22L.Bin35	646_1	646
MAGs.WFHCeC24L.Bin47	646_1	646
MAGs.HNCeC10.Bin9	646_2	646
MAGs.HNCeC6.Bin37	646_2	646
MAGs.FJCeC6.Bin20	646_3	646
MAGs.HEBCeC-18.Bin33	647_1	647
MAGs.HEBCeC-25.Bin37	647_1	647
MAGs.ANCeC6.Bin55	647_2	647
MAGs.SHCeC16.Bin114	647_2	647
MAGs.SHCeC1.Bin15	647_3	647
MAGs.CeC149.Bin4	647_4	647
MAGs.CeC186.Bin23	647_4	647
MAGs.CeC192.Bin88	647_4	647
MAGs.SXCeC1.Bin27	647_5	647
MAGs.SXCeC3.Bin32	647_5	647
MAGs.SXCeC4.Bin129	647_5	647
MAGs.SXCeC6.Bin105	647_5	647
MAGs.PD70dCeC3.Bin75	647_6	647
MAGs.PD70d_CeC2.Bin54	647_6	647
MAGs.PD70d_CeC3.Bin32	647_6	647
MAGs.PD70d_CeC7.Bin66	647_6	647
MAGs.SDCeC1.Bin50	647_6	647
MAGs.SDCeC2.Bin41	647_6	647
MAGs.SDCeC3.Bin2	647_6	647
MAGs.SDCeC5.Bin77	647_6	647
MAGs.SDCeC6.Bin48	647_6	647
MAGs.HNCeC5.Bin13	647_7	647
MAGs.SDQCeC4L.Bin6	647_7	647
MAGs.SDQCeC9R.Bin31	647_7	647
MAGs.WFHCeC4L.Bin15	647_7	647
MAGs.WHYCeC2R.Bin32	647_7	647
MAGs.WHYCeC6R.Bin68	647_7	647
MAGs.HNCeC17.Bin70	647_8	647
MAGs.HNCeC4.Bin23	647_9	647
MAGs.CeC200.Bin34	647_10	647
MAGs.HNCeC13.Bin34	647_11	647
MAGs.SHCeC15.Bin41	647_12	647
MAGs.SSCeC-10.Bin76	647_13	647
MAGs.MD70dCeC5.Bin41	647_14	647
MAGs.FJCeC5.Bin74	647_15	647
MAGs.WFHCeC16L.Bin126	647_16	647
MAGs.FJCeC3.Bin125	647_17	647
MAGs.WHYCeC1R.Bin25	648_0	648
MAGs.WFHCeC24L.Bin26	649_0	649
MAGs.WNCeC1L.Bin5	650_0	650
MAGs.PD70dCeC5.Bin42	651_1	651
MAGs.PD70d_CeC2.Bin37	651_1	651
MAGs.PD70d_CeC6.Bin48	651_1	651
MAGs.HNCeC15.Bin49	651_2	651
MAGs.HNCeC18.Bin23	651_3	651
MAGs.HNCeC16.Bin3	651_4	651
MAGs.SHCeC26.Bin21	651_5	651
MAGs.SHCeC27.Bin84	651_5	651
MAGs.ANCeC6.Bin2	651_6	651
MAGs.SHCeC16.Bin31	651_6	651
MAGs.ANCeC2.Bin75	651_7	651
MAGs.ANCeC3.Bin85	651_7	651
MAGs.SHCeC4.Bin12	651_7	651
MAGs.ANCeC5.Bin22	651_8	651
MAGs.SHCeC1.Bin85	651_8	651
MAGs.SHCeC24.Bin109	651_8	651
MAGs.SHCeC28.Bin64	651_8	651
MAGs.SHCeC17.Bin112	651_9	651
MAGs.SHCeC7.Bin49	651_9	651
MAGs.ANCeC7.Bin88	651_10	651
MAGs.SHCeC15.Bin47	651_11	651
MAGs.WFHCeC3L.Bin42	651_12	651
MAGs.WHYCeC1R.Bin119	651_13	651
MAGs.ANCeC4.Bin108	651_14	651
MAGs.PD42d_CeC1.Bin15	652_1	652
MAGs.PD42d_CeC2.Bin46	652_1	652
MAGs.PD42d_CeC4.Bin21	652_1	652
MAGs.PD42d_CeC5.Bin41	652_1	652
MAGs.PD42d_CeC6.Bin18	652_1	652
MAGs.PD70dCeC1.Bin42	652_1	652
MAGs.PD70d_CeC4.Bin45	652_1	652
MAGs.PD70d_CeC5.Bin78	652_1	652
MAGs.SHCeC15.Bin2	653_1	653
MAGs.SHCeC24.Bin149	653_1	653
MAGs.ANCeC1.Bin83	654_1	654
MAGs.ANCeC5.Bin32	654_1	654
MAGs.ANCeC6.Bin126	654_1	654
MAGs.SHCeC1.Bin45	654_1	654
MAGs.SHCeC12.Bin32	654_1	654
MAGs.SHCeC15.Bin38	654_1	654
MAGs.SHCeC17.Bin77	654_1	654
MAGs.SHCeC18.Bin11	654_1	654
MAGs.SHCeC24.Bin121	654_1	654
MAGs.SHCeC27.Bin8	654_1	654
MAGs.SHCeC4.Bin35	654_1	654
MAGs.PD70dCeC1.Bin63	654_2	654
MAGs.PD70d_CeC1.Bin15	654_2	654
MAGs.PD70d_CeC5.Bin60	654_2	654
MAGs.JSCeC3.Bin3	654_3	654
MAGs.JSCeC4.Bin69	654_3	654
MAGs.MD70dCeC4.Bin20	654_4	654
MAGs.MD70d_CeC4.Bin23	654_4	654
MAGs.MD70d_CeC8.Bin10	654_4	654
MAGs.JSCeC2.Bin115	654_5	654
MAGs.JSCeC5.Bin49	654_5	654
MAGs.FJCeC1.Bin70	654_6	654
MAGs.HNCeC15.Bin57	654_6	654
MAGs.SHCeC26.Bin59	654_6	654
MAGs.SHCeC28.Bin107	654_6	654
MAGs.WFHCeC14L.Bin143	654_6	654
MAGs.WFHCeC21L.Bin25	654_6	654
MAGs.WFHCeC24L.Bin134	654_6	654
MAGs.WFHCeC2L.Bin99	654_6	654
MAGs.SDCeC5.Bin61	654_7	654
MAGs.HNCeC18.Bin83	654_8	654
MAGs.ANCeC2.Bin5	654_9	654
MAGs.MD14d_CeC_1.Bin18	655_1	655
MAGs.MD14d_CeC_6.Bin24	655_1	655
MAGs.FJCeC5.Bin5	655_2	655
MAGs.WHYCeC4R.Bin8	656_1	656
MAGs.WHYCoC6.Bin9	656_2	656
MAGs.WFHCeC13L.Bin47	656_3	656
MAGs.HNCeC7.Bin76	656_4	656
MAGs.WNFCeC3L.Bin24	656_5	656
MAGs.WHYCeC5R.Bin37	657_0	657
MAGs.HNCeC5.Bin82	658_0	658
MAGs.PD70dCeC2.Bin34	659_1	659
MAGs.PD70dCeC5.Bin56	659_1	659
MAGs.WNFCeC4L.Bin14	659_2	659
MAGs.ANCeC1.Bin11	660_0	660
MAGs.SXCeC4.Bin110	661_0	661
MAGs.WFHCeC22L.Bin30	662_0	662
MAGs.JSCeC2.Bin129	663_1	663
MAGs.JSCeC5.Bin50	663_1	663
MAGs.ANCeC2.Bin17	664_1	664
MAGs.SHCeC4.Bin6	664_1	664
MAGs.SHCeC27.Bin26	664_2	664
MAGs.SHCeC7.Bin28	664_3	664
MAGs.ANCeC7.Bin121	664_4	664
MAGs.ANCeC7.Bin102	665_0	665
MAGs.FJCeC2.Bin59	666_1	666
MAGs.WFHCeC14L.Bin19	666_1	666
MAGs.SHCeC18.Bin99	667_1	667
MAGs.SHCeC27.Bin81	667_2	667
MAGs.HNCeC7.Bin47	668_0	668
MAGs.SDQCeC4L.Bin90	669_0	669
MAGs.MD14d_CeC_1.Bin16	670_1	670
MAGs.MD14d_CeC_2.Bin12	670_1	670
MAGs.MD14d_CeC_3.Bin12	670_1	670
MAGs.MD14d_CeC_4.Bin65	670_1	670
MAGs.MD14d_CeC_5.Bin39	670_1	670
MAGs.MD14d_CeC_6.Bin4	670_1	670
MAGs.MD14d_CeC_7.Bin65	670_1	670
MAGs.MD14d_CeC_8.Bin4	670_1	670
MAGs.PD14d_CeC_1.Bin13	670_1	670
MAGs.PD14d_CeC_3.Bin14	670_1	670
MAGs.PD42d_CeC1.Bin40	670_1	670
MAGs.HBCeC4.Bin32	670_2	670
MAGs.HBCeC6.Bin38	670_2	670
MAGs.MD70dCeC1.Bin32	671_1	671
MAGs.MD70dCeC3.Bin31	671_1	671
MAGs.MD70dCeC5.Bin43	671_1	671
MAGs.MD70d_CeC1.Bin49	671_1	671
MAGs.PD70dCeC1.Bin19	671_1	671
MAGs.PD70dCeC2.Bin47	671_1	671
MAGs.PD70dCeC3.Bin30	671_1	671
MAGs.PD70dCeC4.Bin9	671_1	671
MAGs.PD70dCeC5.Bin62	671_1	671
MAGs.PD70d_CeC1.Bin16	671_1	671
MAGs.PD70d_CeC2.Bin53	671_1	671
MAGs.PD70d_CeC3.Bin61	671_1	671
MAGs.PD70d_CeC5.Bin42	671_1	671
MAGs.PD70d_CeC6.Bin29	671_1	671
MAGs.PD70d_CeC7.Bin9	671_1	671
MAGs.SXCeC4.Bin40	672_0	672
MAGs.JSCeC3.Bin132	673_0	673
MAGs.HEBCeC-17.Bin38	674_1	674
MAGs.MD42d_CeC3.Bin37	674_1	674
MAGs.MD42d_CeC7.Bin15	674_1	674
MAGs.PD70dCeC1.Bin54	674_1	674
MAGs.PD70dCeC6.Bin12	674_1	674
MAGs.PD70dCoC1.Bin23	674_1	674
MAGs.PD70dCoC5.Bin24	674_1	674
MAGs.PD70d_CeC1.Bin13	674_1	674
MAGs.PD70d_CeC5.Bin79	674_1	674
MAGs.SDCeC1.Bin36	674_1	674
MAGs.SHCeC26.Bin34	674_1	674
MAGs.WFHCeC14L.Bin15	674_2	674
MAGs.MD70dCeC1.Bin38	675_1	675
MAGs.MD70dCeC2.Bin30	675_1	675
MAGs.MD70dCeC5.Bin39	675_1	675
MAGs.MD70d_CeC1.Bin45	675_1	675
MAGs.MD70d_CeC2.Bin18	675_1	675
MAGs.MD70d_CeC5.Bin66	675_1	675
MAGs.MD70d_CeC6.Bin27	675_1	675
MAGs.PD42d_CeC2.Bin2	675_1	675
MAGs.PD42d_CeC4.Bin30	675_1	675
MAGs.PD42d_CeC7.Bin25	675_1	675
MAGs.PD70dCeC3.Bin43	675_1	675
MAGs.PD70d_CeC3.Bin42	675_1	675
MAGs.CeC192.Bin106	675_2	675
MAGs.WFHCeC13L.Bin118	675_3	675
MAGs.ANCeC1.Bin20	676_1	676
MAGs.ANCeC2.Bin6	676_1	676
MAGs.ANCeC3.Bin34	676_1	676
MAGs.ANCeC4.Bin87	676_1	676
MAGs.ANCeC6.Bin19	676_1	676
MAGs.HNCeC6.Bin50	676_1	676
MAGs.SHCeC27.Bin113	676_1	676
MAGs.CeC192.Bin25	677_0	677
MAGs.HEBCeC-18.Bin7	678_0	678
MAGs.MD14d_CeC_2.Bin19	679_1	679
MAGs.MD14d_CeC_5.Bin32	679_1	679
MAGs.MD14d_CeC_1.Bin27	679_2	679
MAGs.MD14d_CeC_4.Bin19	679_2	679
MAGs.MD14d_CeC_6.Bin17	679_2	679
MAGs.MD14d_CeC_7.Bin53	679_2	679
MAGs.SDQCeC1L.Bin99	679_3	679
MAGs.SDQCeC1R.Bin102	679_4	679
MAGs.SDQCeC9L.Bin48	679_5	679
MAGs.WFHCeC1L.Bin53	679_6	679
MAGs.WFHCeC11L.Bin42	679_7	679
MAGs.WFHCeC23L.Bin83	679_8	679
MAGs.HNCeC8.Bin93	679_9	679
MAGs.FJCeC4.Bin56	679_10	679
MAGs.WFHCeC13L.Bin60	679_11	679
MAGs.CeC192.Bin95	679_12	679
MAGs.FJCeC5.Bin99	679_13	679
MAGs.HNCeC16.Bin111	680_1	680
MAGs.WFHCeC14L.Bin122	680_2	680
MAGs.WFHCeC16L.Bin13	680_3	680
MAGs.ANCeC6.Bin95	681_0	681
MAGs.MD14d_CeC_3.Bin16	682_1	682
MAGs.MD14d_CeC_8.Bin25	682_1	682
MAGs.CeC105.Bin3	683_0	683
MAGs.JSCeC3.Bin62	684_1	684
MAGs.SXCeC4.Bin59	684_1	684
MAGs.SDQCeC1R.Bin35	684_2	684
MAGs.WFHCeC16L.Bin65	684_3	684
MAGs.JSCeC3.Bin37	685_0	685
MAGs.SSCeC-10.Bin37	686_0	686
MAGs.FJCeC5.Bin80	687_1	687
MAGs.WNCeC2L.Bin10	687_2	687
MAGs.WFHCeC16L.Bin67	688_0	688
MAGs.CeC105.Bin34	689_1	689
MAGs.CeC200.Bin10	689_1	689
MAGs.CeC164.Bin15	689_2	689
MAGs.ANCeC1.Bin30	690_1	690
MAGs.HEBCeC-25.Bin6	690_2	690
MAGs.ANCeC5.Bin60	690_3	690
MAGs.ANCeC2.Bin83	690_4	690
MAGs.JSCeC1.Bin22	691_1	691
MAGs.JSCeC2.Bin38	691_1	691
MAGs.JSCeC3.Bin18	691_1	691
MAGs.JSCeC4.Bin44	691_1	691
MAGs.JSCeC5.Bin35	691_1	691
MAGs.JSCeC6.Bin54	691_1	691
MAGs.SDCeC1.Bin24	691_1	691
MAGs.SDCeC2.Bin75	691_1	691
MAGs.SDCeC3.Bin64	691_1	691
MAGs.SDCeC5.Bin58	691_1	691
MAGs.SDCeC6.Bin47	691_1	691
MAGs.SXCeC1.Bin29	691_1	691
MAGs.SXCeC2.Bin9	691_1	691
MAGs.SXCeC3.Bin1	691_1	691
MAGs.SXCeC4.Bin128	691_1	691
MAGs.SXCeC5.Bin64	691_1	691
MAGs.SXCeC6.Bin101	691_1	691
MAGs.SHCeC1.Bin26	691_2	691
MAGs.CeC67.Bin20	692_0	692
MAGs.WFHCeC16L.Bin56	693_0	693
MAGs.HEBCeC-7.Bin17	694_1	694
MAGs.WHYCeC1R.Bin101	694_2	694
MAGs.SSCeC-6.Bin6	695_1	695
MAGs.WHYCeC1R.Bin9	695_2	695
MAGs.SSCeC-1.Bin61	696_1	696
MAGs.WFHCeC16L.Bin44	696_2	696
MAGs.CeC161.Bin1	696_3	696
MAGs.CeC164.Bin35	696_3	696
MAGs.CeC192.Bin76	696_3	696
MAGs.CeC6.Bin6	696_3	696
MAGs.HNCeC15.Bin33	696_4	696
MAGs.SDQCeC4L.Bin88	696_5	696
MAGs.SSCeC-3.Bin24	697_0	697
MAGs.WHYCeC2R.Bin1	698_0	698
MAGs.SHCeC26.Bin24	699_1	699
MAGs.SHCeC28.Bin87	699_1	699
MAGs.MD14d_CeC_7.Bin7	700_0	700
MAGs.PD42d_CeC1.Bin32	701_0	701
MAGs.JSCeC3.Bin124	702_1	702
MAGs.SXCeC2.Bin50	702_1	702
MAGs.SHCeC27.Bin108	703_1	703
MAGs.SHCeC4.Bin75	703_1	703
MAGs.SHCeC12.Bin56	704_1	704
MAGs.SHCeC28.Bin17	704_1	704
MAGs.SHCeC26.Bin39	704_2	704
MAGs.SHCeC27.Bin85	704_3	704
MAGs.SHCeC17.Bin64	705_1	705
MAGs.SHCeC18.Bin71	705_2	705
MAGs.SHCeC15.Bin33	706_1	706
MAGs.SHCeC18.Bin82	706_1	706
MAGs.SHCeC24.Bin94	706_1	706
MAGs.SDQCeC9L.Bin85	706_2	706
MAGs.WHYCoC3.Bin27	706_3	706
MAGs.SHCeC7.Bin76	707_0	707
MAGs.SDCeC6.Bin35	708_1	708
MAGs.SHCeC17.Bin26	708_2	708
MAGs.SHCeC15.Bin8	709_1	709
MAGs.SHCeC16.Bin49	709_1	709
MAGs.SHCeC17.Bin10	709_1	709
MAGs.SHCeC24.Bin36	709_1	709
MAGs.SHCeC27.Bin122	709_1	709
MAGs.SHCeC4.Bin26	709_1	709
MAGs.SDCeC2.Bin42	710_1	710
MAGs.SXCeC1.Bin22	710_1	710
MAGs.SXCeC3.Bin62	710_1	710
MAGs.SXCeC5.Bin51	710_1	710
MAGs.SXCeC6.Bin31	710_1	710
MAGs.SDQCeC3L.Bin49	710_2	710
MAGs.SDQCeC4L.Bin15	710_2	710
MAGs.WFHCeC16L.Bin47	710_3	710
MAGs.HNCeC11.Bin67	710_4	710
MAGs.HNCeC16.Bin76	710_5	710
MAGs.HNCeC18.Bin103	710_6	710
MAGs.HNCeC15.Bin5	710_7	710
MAGs.HNCeC7.Bin83	710_8	710
MAGs.HNCeC8.Bin49	710_9	710
MAGs.JSCeC2.Bin116	710_10	710
MAGs.JSCeC3.Bin110	710_10	710
MAGs.JSCeC4.Bin28	710_10	710
MAGs.JSCeC5.Bin37	710_10	710
MAGs.JSCeC6.Bin30	710_10	710
MAGs.SXCeC2.Bin100	710_10	710
MAGs.SXCeC4.Bin104	710_10	710
MAGs.WFHCeC14L.Bin68	710_11	710
MAGs.WFHCeC2L.Bin67	710_11	710
MAGs.SHCeC12.Bin36	710_12	710
MAGs.SHCeC16.Bin84	710_12	710
MAGs.SHCeC28.Bin98	710_12	710
MAGs.SHCeC1.Bin11	710_13	710
MAGs.ANCeC4.Bin3	710_14	710
MAGs.ANCeC6.Bin39	710_15	710
MAGs.SHCeC18.Bin45	710_16	710
MAGs.SHCeC26.Bin38	710_16	710
MAGs.SHCeC7.Bin23	710_16	710
MAGs.SHCeC24.Bin113	710_17	710
MAGs.FJCeC5.Bin10	710_18	710
MAGs.HNCeC10.Bin84	710_19	710
MAGs.SHCeC18.Bin78	711_0	711
MAGs.FJCeC2.Bin121	712_1	712
MAGs.SDQCeC4L.Bin109	712_1	712
MAGs.WFHCeC24L.Bin2	712_1	712
MAGs.JSCeC3.Bin76	713_1	713
MAGs.JSCeC4.Bin34	713_1	713
MAGs.JSCeC6.Bin14	713_1	713
MAGs.FJCeC5.Bin9	713_2	713
MAGs.WFHCeC24L.Bin91	713_2	713
MAGs.CeC67.Bin23	714_0	714
MAGs.SXCeC5.Bin21	715_1	715
MAGs.SXCeC6.Bin41	715_1	715
MAGs.CeC6.Bin20	716_1	716
MAGs.WFHCeC16L.Bin150	716_2	716
MAGs.FJCeC3.Bin88	717_0	717
MAGs.SHCeC15.Bin17	718_1	718
MAGs.SHCeC16.Bin24	718_1	718
MAGs.SHCeC17.Bin113	718_1	718
MAGs.FJCeC2.Bin106	719_1	719
MAGs.SDCeC6.Bin21	719_2	719
MAGs.SHCeC12.Bin24	720_0	720
MAGs.WFHCeC11L.Bin27	721_0	721
MAGs.FJCeC3.Bin40	722_0	722
MAGs.HNCeC17.Bin39	723_1	723
MAGs.WFHCeC1L.Bin120	723_1	723
MAGs.WHYCeC4R.Bin46	723_1	723
MAGs.WHYCoC3.Bin6	723_1	723
MAGs.FJCeC4.Bin103	724_1	724
MAGs.HNCeC17.Bin67	724_1	724
MAGs.SDQCeC2L.Bin21	724_1	724
MAGs.SDQCeC8L.Bin7	724_1	724
MAGs.SDQCeC9L.Bin95	724_1	724
MAGs.SHCeC24.Bin141	724_1	724
MAGs.WFHCeC11L.Bin111	724_1	724
MAGs.WFHCeC1L.Bin104	724_1	724
MAGs.WFHCeC23L.Bin64	724_1	724
MAGs.WHYCeC2L.Bin51	724_1	724
MAGs.WHYCeC4L.Bin44	724_1	724
MAGs.WHYCeC4R.Bin38	724_1	724
MAGs.WFHCeC4L.Bin80	724_2	724
MAGs.SDQCeC8L.Bin36	725_1	725
MAGs.WFHCeC1L.Bin85	725_1	725
MAGs.WHYCeC2L.Bin71	725_1	725
MAGs.WHYCeC4L.Bin60	725_1	725
MAGs.WHYCeC6L.Bin13	725_1	725
MAGs.WHYCeC7L.Bin44	725_1	725
MAGs.SHCeC16.Bin125	726_1	726
MAGs.WFHCeC16L.Bin115	726_2	726
MAGs.WFHCeC1L.Bin106	727_1	727
MAGs.WFHCeC21L.Bin54	727_2	727
MAGs.CeC192.Bin21	727_3	727
MAGs.JSCeC2.Bin136	728_1	728
MAGs.JSCeC5.Bin6	728_1	728
MAGs.HNCeC15.Bin37	729_1	729
MAGs.SSCeC-3.Bin52	729_2	729
MAGs.WFHCeC1L.Bin110	729_3	729
MAGs.WFHCeC16L.Bin4	729_4	729
MAGs.WFHCeC3L.Bin21	729_5	729
MAGs.WFHCeC21L.Bin55	730_1	730
MAGs.WFHCeC23L.Bin105	730_2	730
MAGs.FJCeC6.Bin63	730_3	730
MAGs.HNCeC10.Bin53	730_4	730
MAGs.FJCeC1.Bin88	731_0	731
MAGs.WFHCeC2L.Bin83	732_0	732
MAGs.WFHCeC1L.Bin24	733_1	733
MAGs.WHYCeC2L.Bin63	733_1	733
MAGs.WHYCeC3L.Bin98	733_1	733
MAGs.WHYCeC4L.Bin29	733_1	733
MAGs.WHYCeC4R.Bin17	733_1	733
MAGs.WHYCeC5L.Bin20	733_1	733
MAGs.WHYCeC6L.Bin31	733_1	733
MAGs.WHYCeC6R.Bin23	733_1	733
MAGs.WHYCeC7L.Bin21	733_1	733
MAGs.WHYCeC5R.Bin36	733_2	733
MAGs.FJCeC4.Bin80	734_1	734
MAGs.WFHCeC12L.Bin34	734_1	734
MAGs.WHYCeC3L.Bin6	734_2	734
MAGs.WHYCeC4R.Bin78	734_2	734
MAGs.WHYCoC3.Bin71	734_2	734
