id	genes	cazyfamily	phylum
WFHCeC12L.Bin42	135	53	Firmicutes
WFHCeC12L.Bin44	65	37	Proteobacteria
WFHCeC12L.Bin51	86	45	Firmicutes
WFHCeC12L.Bin54	78	46	Firmicutes
WFHCeC12L.Bin6	59	37	Bacteroidota
WFHCeC12L.Bin67	200	74	Bacteroidota
WFHCeC12L.Bin68	120	47	Firmicutes
WFHCeC12L.Bin74	63	34	Spirochaetota
WFHCeC12L.Bin76	92	49	Bacteroidota
WFHCeC12L.Bin80	143	58	Bacteroidota
WFHCeC12L.Bin83	137	56	Firmicutes
WFHCeC12L.Bin85	39	26	Bacteroidota
WFHCeC12L.Bin86	106	47	Firmicutes
WFHCeC12L.Bin87	125	56	Bacteroidota
WFHCeC12L.Bin88	137	72	Bacteroidota
WFHCeC12L.Bin91	80	45	Proteobacteria
WFHCeC12L.Bin92	37	27	Proteobacteria
WFHCeC12L.Bin93	36	25	Firmicutes
WFHCeC13L.Bin100	59	26	Desulfobacterota
WFHCeC13L.Bin102	218	78	Bacteroidota
WFHCeC13L.Bin104	125	57	Bacteroidota
WFHCeC13L.Bin109	54	33	Firmicutes
WFHCeC13L.Bin11	13	8	Firmicutes
WFHCeC13L.Bin110	24	17	Proteobacteria
WFHCeC13L.Bin114	169	73	Bacteroidota
WFHCeC13L.Bin115	44	28	Spirochaetota
WFHCeC13L.Bin116	173	75	Bacteroidota
WFHCeC13L.Bin118	31	15	Firmicutes
WFHCeC13L.Bin120	271	92	Bacteroidota
WFHCeC13L.Bin129	59	36	Firmicutes
WFHCeC13L.Bin130	148	56	Firmicutes
WFHCeC13L.Bin14	26	14	Proteobacteria
WFHCeC13L.Bin21	33	18	Proteobacteria
WFHCeC13L.Bin24	48	25	Firmicutes
WFHCeC13L.Bin25	178	74	Bacteroidota
WFHCeC13L.Bin30	29	21	Firmicutes
WFHCeC13L.Bin34	90	41	Proteobacteria
WFHCeC13L.Bin36	95	43	Firmicutes
WFHCeC13L.Bin38	44	26	Firmicutes
WFHCeC13L.Bin40	25	15	Firmicutes
WFHCeC13L.Bin41	34	21	Proteobacteria
WFHCeC13L.Bin43	66	39	Bacteroidota
WFHCeC13L.Bin45	175	76	Bacteroidota
WFHCeC13L.Bin47	131	47	Firmicutes
WFHCeC13L.Bin50	44	32	Firmicutes
WFHCeC13L.Bin51	146	56	Firmicutes
WFHCeC13L.Bin52	105	52	Bacteroidota
WFHCeC13L.Bin54	62	37	Firmicutes
WFHCeC13L.Bin56	39	23	Firmicutes
WFHCeC13L.Bin6	73	37	Firmicutes
WFHCeC13L.Bin60	67	30	Firmicutes
WFHCeC13L.Bin65	44	22	Desulfobacterota
WFHCeC13L.Bin66	27	15	Firmicutes
WFHCeC13L.Bin69	85	38	Firmicutes
WFHCeC13L.Bin7	135	67	Firmicutes
WFHCeC13L.Bin70	78	48	Bacteroidota
WFHCeC13L.Bin71	114	54	Bacteroidota
WFHCeC13L.Bin77	43	28	Bacteroidota
WFHCeC13L.Bin78	70	45	Firmicutes
WFHCeC13L.Bin81	163	61	Bacteroidota
WFHCeC13L.Bin82	28	17	Proteobacteria
WFHCeC13L.Bin83	167	60	Bacteroidota
WFHCeC13L.Bin94	107	52	Firmicutes
WFHCeC13L.Bin96	96	44	Firmicutes
WFHCeC13L.Bin97	125	45	Firmicutes
WFHCeC13L.Bin99	40	22	Firmicutes
WFHCeC14L.Bin101	95	48	Firmicutes
WFHCeC14L.Bin104	184	85	Bacteroidota
WFHCeC14L.Bin109	29	15	Firmicutes
WFHCeC14L.Bin110	20	13	Firmicutes
WFHCeC14L.Bin111	81	29	Desulfobacterota
WFHCeC14L.Bin113	35	25	Firmicutes
WFHCeC14L.Bin12	73	29	Firmicutes
WFHCeC14L.Bin120	127	60	Bacteroidota
WFHCeC14L.Bin122	37	22	Firmicutes
WFHCeC14L.Bin124	74	31	Firmicutes
WFHCeC14L.Bin127	82	29	Firmicutes
WFHCeC14L.Bin129	83	48	Bacteroidota
WFHCeC14L.Bin131	91	33	Bacteroidota
WFHCeC14L.Bin134	70	37	Bacteroidota
WFHCeC14L.Bin137	84	39	Firmicutes
WFHCeC14L.Bin142	53	33	Firmicutes
WFHCeC14L.Bin143	157	54	Firmicutes
WFHCeC14L.Bin145	139	65	Bacteroidota
WFHCeC14L.Bin15	93	46	Firmicutes
WFHCeC14L.Bin150	101	37	Firmicutes
WFHCeC14L.Bin17	50	25	Firmicutes
WFHCeC14L.Bin19	87	38	Firmicutes
WFHCeC14L.Bin20	58	30	Firmicutes
WFHCeC14L.Bin28	108	53	Bacteroidota
WFHCeC14L.Bin30	64	41	Firmicutes
WFHCeC14L.Bin33	192	69	Bacteroidota
WFHCeC14L.Bin36	223	86	Bacteroidota
WFHCeC14L.Bin38	23	12	Firmicutes
WFHCeC14L.Bin40	24	18	Firmicutes
WFHCeC14L.Bin44	30	16	Bacteroidota
WFHCeC14L.Bin45	16	11	Firmicutes
WFHCeC14L.Bin50	49	27	Firmicutes
WFHCeC14L.Bin61	125	52	Firmicutes
WFHCeC14L.Bin68	37	19	Actinobacteriota
WFHCeC14L.Bin69	46	27	Bacteroidota
WFHCeC14L.Bin72	178	67	Bacteroidota
WFHCeC14L.Bin75	191	73	Bacteroidota
WFHCeC14L.Bin79	148	65	Bacteroidota
WFHCeC14L.Bin81	33	22	Bacteroidota
WFHCeC14L.Bin85	8	6	Firmicutes
WFHCeC14L.Bin87	89	37	Firmicutes
WFHCeC14L.Bin90	87	59	Firmicutes
WFHCeC14L.Bin99	92	46	Bacteroidota
WFHCeC16L.Bin10	46	29	Elusimicrobiota
WFHCeC16L.Bin101	229	78	Bacteroidota
WFHCeC16L.Bin103	33	20	Firmicutes
WFHCeC16L.Bin104	126	62	Bacteroidota
WFHCeC16L.Bin105	46	32	Firmicutes
WFHCeC16L.Bin108	35	22	Desulfobacterota
WFHCeC16L.Bin11	98	37	Bacteroidota
WFHCeC16L.Bin110	58	20	Firmicutes
WFHCeC16L.Bin113	55	32	Firmicutes
WFHCeC16L.Bin115	62	27	Actinobacteriota
WFHCeC16L.Bin118	30	18	Firmicutes
WFHCeC16L.Bin119	77	39	Firmicutes
WFHCeC16L.Bin12	70	41	Firmicutes
WFHCeC16L.Bin120	118	44	Firmicutes
WFHCeC16L.Bin124	199	67	Bacteroidota
WFHCeC16L.Bin125	85	43	Bacteroidota
WFHCeC16L.Bin126	104	39	Firmicutes
WFHCeC16L.Bin127	53	32	Spirochaetota
WFHCeC16L.Bin13	41	25	Firmicutes
WFHCeC16L.Bin131	14	11	Firmicutes
WFHCeC16L.Bin133	95	49	Spirochaetota
WFHCeC16L.Bin135	51	29	Bacteroidota
WFHCeC16L.Bin136	53	28	Bacteroidota
WFHCeC16L.Bin138	106	48	Bacteroidota
WFHCeC16L.Bin14	52	32	Firmicutes
WFHCeC16L.Bin141	63	30	Cyanobacteria
WFHCeC16L.Bin143	179	55	Firmicutes
WFHCeC16L.Bin146	111	57	Bacteroidota
WFHCeC16L.Bin147	86	46	Proteobacteria
WFHCeC16L.Bin148	29	19	Firmicutes
WFHCeC16L.Bin149	83	40	Bacteroidota
WFHCeC16L.Bin150	56	26	Actinobacteriota
WFHCeC16L.Bin152	54	29	Elusimicrobiota
WFHCeC16L.Bin155	111	45	Firmicutes
WFHCeC16L.Bin156	37	17	Firmicutes
WFHCeC16L.Bin161	96	38	Firmicutes
WFHCeC16L.Bin162	85	35	Firmicutes
WFHCeC16L.Bin165	25	15	Proteobacteria
WFHCeC16L.Bin166	59	37	Proteobacteria
WFHCeC16L.Bin18	77	36	Firmicutes
WFHCeC16L.Bin19	147	59	Bacteroidota
WFHCeC16L.Bin2	120	54	Bacteroidota
WFHCeC16L.Bin22	65	34	Bacteroidota
WFHCeC16L.Bin23	182	77	Bacteroidota
WFHCeC16L.Bin24	109	46	Firmicutes
WFHCeC16L.Bin26	47	28	Bacteroidota
WFHCeC16L.Bin27	65	37	Proteobacteria
WFHCeC16L.Bin31	57	34	Firmicutes
WFHCeC16L.Bin32	31	20	Firmicutes
WFHCeC16L.Bin33	87	41	Bacteroidota
WFHCeC16L.Bin35	108	49	Bacteroidota
WFHCeC16L.Bin4	78	35	Actinobacteriota
WFHCeC16L.Bin41	46	24	Elusimicrobiota
WFHCeC16L.Bin43	7	5	Firmicutes
WFHCeC16L.Bin44	94	43	Verrucomicrobiota
WFHCeC16L.Bin47	20	14	Actinobacteriota
WFHCeC16L.Bin51	11	9	Halobacteriota
WFHCeC16L.Bin54	148	76	Bacteroidota
WFHCeC16L.Bin56	47	25	Synergistota
WFHCeC16L.Bin57	63	32	Firmicutes
WFHCeC16L.Bin58	19	10	Firmicutes
WFHCeC16L.Bin6	54	29	Elusimicrobiota
WFHCeC16L.Bin60	105	45	Bacteroidota
WFHCeC16L.Bin65	14	7	Thermoplasmatota
WFHCeC16L.Bin67	45	28	Synergistota
WFHCeC16L.Bin68	42	28	Proteobacteria
WFHCeC16L.Bin7	241	80	Bacteroidota
WFHCeC16L.Bin70	23	18	Proteobacteria
WFHCeC16L.Bin72	77	38	Bacteroidota
WFHCeC16L.Bin74	75	33	Cyanobacteria
WFHCeC16L.Bin75	84	41	Bacteroidota
WFHCeC16L.Bin77	170	72	Bacteroidota
WFHCeC16L.Bin78	185	70	Bacteroidota
WFHCeC16L.Bin8	66	34	Spirochaetota
WFHCeC16L.Bin80	128	59	Bacteroidota
WFHCeC16L.Bin83	162	67	Bacteroidota
WFHCeC16L.Bin84	80	31	Firmicutes
WFHCeC16L.Bin86	95	46	Bacteroidota
WFHCeC16L.Bin87	64	40	Spirochaetota
WFHCeC16L.Bin90	282	94	Bacteroidota
WFHCeC16L.Bin94	78	29	Bacteroidota
WFHCeC16L.Bin97	75	36	Firmicutes
WFHCeC1L.Bin100	124	54	Bacteroidota
WFHCeC1L.Bin104	29	17	Actinobacteriota
WFHCeC1L.Bin106	37	17	Actinobacteriota
WFHCeC1L.Bin110	45	24	Actinobacteriota
WFHCeC1L.Bin111	83	50	Bacteroidota
WFHCeC1L.Bin118	45	20	Bacteroidota
WFHCeC1L.Bin123	28	20	Elusimicrobiota
WFHCeC1L.Bin124	75	30	Firmicutes
WFHCeC1L.Bin126	185	77	Bacteroidota
WFHCeC1L.Bin15	38	18	Deferribacterota
WFHCeC1L.Bin18	145	63	Bacteroidota
WFHCeC1L.Bin2	37	22	Firmicutes
WFHCeC1L.Bin22	175	76	Bacteroidota
WFHCeC1L.Bin24	64	38	Actinobacteriota
WFHCeC1L.Bin28	46	23	Deferribacterota
WFHCeC1L.Bin30	42	23	Bacteroidota
WFHCeC1L.Bin32	104	47	Bacteroidota
WFHCeC1L.Bin39	110	47	Bacteroidota
WFHCeC1L.Bin40	22	15	Proteobacteria
WFHCeC1L.Bin41	44	22	Firmicutes
WFHCeC1L.Bin42	240	80	Bacteroidota
WFHCeC1L.Bin45	131	61	Firmicutes
WFHCeC1L.Bin46	108	52	Firmicutes
WFHCeC1L.Bin5	67	39	Bacteroidota
WFHCeC1L.Bin53	54	29	Firmicutes
WFHCeC1L.Bin57	161	65	Bacteroidota
WFHCeC1L.Bin58	52	31	Bacteroidota
WFHCeC1L.Bin6	203	87	Bacteroidota
WFHCeC1L.Bin62	52	24	Desulfobacterota
WFHCeC1L.Bin65	21	14	Fusobacteriota
WFHCeC1L.Bin68	91	44	Firmicutes
WFHCeC1L.Bin74	82	44	Firmicutes
WFHCeC1L.Bin8	101	45	Firmicutes
WFHCeC1L.Bin81	91	46	Bacteroidota
WFHCeC1L.Bin83	128	50	Firmicutes
WFHCeC1L.Bin84	120	53	Bacteroidota
WFHCeC1L.Bin85	36	22	Actinobacteriota
WFHCeC1L.Bin89	95	45	Firmicutes
WFHCeC1L.Bin9	120	55	Bacteroidota
WFHCeC1L.Bin90	116	52	Bacteroidota
WFHCeC1L.Bin91	96	54	Firmicutes
WFHCeC1L.Bin94	59	36	Proteobacteria
WFHCeC1L.Bin97	67	34	Firmicutes
WFHCeC21L.Bin1	96	56	Firmicutes
WFHCeC21L.Bin10	61	33	Firmicutes
WFHCeC21L.Bin108	65	41	Firmicutes
WFHCeC21L.Bin110	26	17	Proteobacteria
WFHCeC21L.Bin112	106	49	Firmicutes
WFHCeC21L.Bin114	69	36	Bacteroidota
WFHCeC21L.Bin116	37	25	Firmicutes
WFHCeC21L.Bin119	94	52	Bacteroidota
WFHCeC21L.Bin120	98	48	Bacteroidota
WFHCeC21L.Bin124	68	28	Firmicutes
WFHCeC21L.Bin126	24	14	Firmicutes
WFHCeC21L.Bin127	125	51	Firmicutes
WFHCeC21L.Bin13	100	44	Bacteroidota
WFHCeC21L.Bin18	64	38	Bacteroidota
WFHCeC21L.Bin21	54	28	Firmicutes
WFHCeC21L.Bin22	35	17	Firmicutes
WFHCeC21L.Bin25	123	45	Firmicutes
WFHCeC21L.Bin32	53	35	Bacteroidota
WFHCeC21L.Bin34	31	20	Desulfobacterota
WFHCeC21L.Bin35	175	69	Bacteroidota
WFHCeC21L.Bin38	213	83	Bacteroidota
WFHCeC21L.Bin42	107	43	Firmicutes
WFHCeC21L.Bin51	81	47	Firmicutes
WFHCeC21L.Bin52	67	28	Firmicutes
WFHCeC21L.Bin54	41	24	Actinobacteriota
WFHCeC21L.Bin55	54	27	Actinobacteriota
WFHCeC21L.Bin56	159	59	Firmicutes
WFHCeC21L.Bin58	73	37	Firmicutes
WFHCeC21L.Bin59	29	18	Proteobacteria
WFHCeC21L.Bin62	59	31	Firmicutes
WFHCeC21L.Bin63	90	51	Bacteroidota
WFHCeC21L.Bin66	77	37	Firmicutes
WFHCeC21L.Bin7	22	14	Firmicutes
WFHCeC21L.Bin74	102	44	Firmicutes
WFHCeC21L.Bin78	145	51	Firmicutes
WFHCeC21L.Bin79	112	54	Bacteroidota
WFHCeC21L.Bin80	12	9	Firmicutes
WFHCeC21L.Bin93	55	30	Firmicutes
WFHCeC21L.Bin95	147	72	Bacteroidota
WFHCeC21L.Bin98	69	26	Firmicutes
WFHCeC22L.Bin100	52	29	Firmicutes
WFHCeC22L.Bin104	42	28	Firmicutes
WFHCeC22L.Bin105	62	28	Desulfobacterota
WFHCeC22L.Bin112	7	4	Firmicutes
WFHCeC22L.Bin118	85	41	Firmicutes
WFHCeC22L.Bin120	60	35	Spirochaetota
WFHCeC22L.Bin125	25	18	Firmicutes
WFHCeC22L.Bin127	95	43	Proteobacteria
WFHCeC22L.Bin130	81	50	Firmicutes
WFHCeC22L.Bin132	37	21	Bacteroidota
WFHCeC22L.Bin134	95	51	Firmicutes
WFHCeC22L.Bin137	172	64	Bacteroidota
WFHCeC22L.Bin16	45	27	Elusimicrobiota
WFHCeC22L.Bin23	150	66	Firmicutes
WFHCeC22L.Bin24	11	10	Firmicutes
WFHCeC22L.Bin27	74	37	Bacteroidota
WFHCeC22L.Bin3	62	35	Firmicutes
WFHCeC22L.Bin30	127	39	Firmicutes
WFHCeC22L.Bin32	151	61	Bacteroidota
WFHCeC22L.Bin33	83	48	Bacteroidota
WFHCeC22L.Bin36	21	14	Proteobacteria
WFHCeC22L.Bin43	105	51	Bacteroidota
WFHCeC22L.Bin48	90	36	Firmicutes
WFHCeC22L.Bin53	56	31	Firmicutes
WFHCeC22L.Bin55	80	32	Firmicutes
WFHCeC22L.Bin57	17	12	Firmicutes
WFHCeC22L.Bin62	139	58	Firmicutes
WFHCeC22L.Bin63	90	40	Bacteroidota
WFHCeC22L.Bin74	130	51	Firmicutes
WFHCeC22L.Bin77	61	23	Firmicutes
WFHCeC22L.Bin78	85	47	Bacteroidota
WFHCeC22L.Bin82	56	26	Desulfobacterota
WFHCeC22L.Bin83	99	34	Firmicutes
WFHCeC22L.Bin88	168	65	Bacteroidota
WFHCeC22L.Bin9	86	54	Bacteroidota
WFHCeC22L.Bin90	102	48	Firmicutes
WFHCeC22L.Bin94	169	67	Bacteroidota
WFHCeC22L.Bin96	40	26	Bacteroidota
WFHCeC22L.Bin98	126	55	Firmicutes
WFHCeC23L.Bin1	54	26	Firmicutes
WFHCeC23L.Bin102	73	33	Firmicutes
WFHCeC23L.Bin104	41	27	Firmicutes
WFHCeC23L.Bin105	48	27	Actinobacteriota
WFHCeC23L.Bin106	11	9	Firmicutes
WFHCeC23L.Bin110	115	50	Firmicutes
WFHCeC23L.Bin15	310	99	Bacteroidota
WFHCeC23L.Bin16	119	52	Firmicutes
WFHCeC23L.Bin18	15	13	Proteobacteria
WFHCeC23L.Bin20	171	64	Bacteroidota
WFHCeC23L.Bin23	72	39	Bacteroidota
WFHCeC23L.Bin25	165	75	Bacteroidota
WFHCeC23L.Bin26	57	26	Deferribacterota
WFHCeC23L.Bin31	44	24	Firmicutes
WFHCeC23L.Bin35	93	40	Spirochaetota
WFHCeC23L.Bin39	32	17	Bacteroidota
WFHCeC23L.Bin41	137	62	Bacteroidota
WFHCeC23L.Bin44	160	64	Firmicutes
WFHCeC23L.Bin51	137	63	Bacteroidota
WFHCeC23L.Bin53	110	52	Bacteroidota
WFHCeC23L.Bin56	36	24	Firmicutes
WFHCeC23L.Bin64	28	16	Actinobacteriota
WFHCeC23L.Bin65	118	59	Bacteroidota
WFHCeC23L.Bin68	112	48	Bacteroidota
WFHCeC23L.Bin71	127	56	Firmicutes
WFHCeC23L.Bin72	82	37	Spirochaetota
WFHCeC23L.Bin74	55	31	Bacteroidota
WFHCeC23L.Bin78	28	16	Firmicutes
WFHCeC23L.Bin79	108	46	Firmicutes
WFHCeC23L.Bin81	82	40	Actinobacteriota
WFHCeC23L.Bin83	40	26	Firmicutes
WFHCeC23L.Bin89	113	44	Firmicutes
WFHCeC23L.Bin94	33	23	Firmicutes
WFHCeC24L.Bin10	59	34	Firmicutes
WFHCeC24L.Bin100	197	76	Bacteroidota
WFHCeC24L.Bin102	40	26	Proteobacteria
WFHCeC24L.Bin106	36	18	Firmicutes
WFHCeC24L.Bin108	64	28	Cyanobacteria
WFHCeC24L.Bin11	69	40	Firmicutes
WFHCeC24L.Bin110	167	63	Bacteroidota
WFHCeC24L.Bin112	69	37	Firmicutes
WFHCeC24L.Bin113	127	57	Bacteroidota
WFHCeC24L.Bin114	59	27	Firmicutes
WFHCeC24L.Bin115	54	26	Desulfobacterota
WFHCeC24L.Bin122	18	10	Proteobacteria
WFHCeC24L.Bin124	101	37	Bacteroidota
WFHCeC24L.Bin131	58	36	Bacteroidota
WFHCeC24L.Bin134	146	54	Firmicutes
WFHCeC24L.Bin136	107	48	Firmicutes
WFHCeC24L.Bin137	12	8	Firmicutes
WFHCeC24L.Bin14	7	6	Halobacteriota
WFHCeC24L.Bin17	149	65	Bacteroidota
WFHCeC24L.Bin2	50	28	Actinobacteriota
WFHCeC24L.Bin21	115	53	Verrucomicrobiota
WFHCeC24L.Bin23	87	42	Spirochaetota
WFHCeC24L.Bin26	124	48	Firmicutes
WFHCeC24L.Bin3	37	22	Proteobacteria
WFHCeC24L.Bin30	25	16	Proteobacteria
WFHCeC24L.Bin34	49	26	Firmicutes
WFHCeC24L.Bin35	72	36	Eremiobacterota
WFHCeC24L.Bin39	68	38	Spirochaetota
WFHCeC24L.Bin4	76	46	Firmicutes
WFHCeC24L.Bin43	137	65	Bacteroidota
WFHCeC24L.Bin44	29	17	Firmicutes
WFHCeC24L.Bin45	45	26	Bacteroidota
WFHCeC24L.Bin47	88	39	Firmicutes
WFHCeC24L.Bin48	78	31	Firmicutes
WFHCeC24L.Bin5	49	27	Spirochaetota
WFHCeC24L.Bin50	121	53	Firmicutes
WFHCeC24L.Bin53	117	51	Firmicutes
WFHCeC24L.Bin54	50	28	Firmicutes
WFHCeC24L.Bin56	30	10	Methanobacteriota
WFHCeC24L.Bin64	199	70	Bacteroidota
WFHCeC24L.Bin66	57	28	Proteobacteria
WFHCeC24L.Bin7	100	55	Firmicutes
WFHCeC24L.Bin75	98	48	Firmicutes
WFHCeC24L.Bin76	86	52	Firmicutes
WFHCeC24L.Bin79	191	62	Bacteroidota
WFHCeC24L.Bin8	161	62	Firmicutes
WFHCeC24L.Bin82	70	32	Firmicutes
WFHCeC24L.Bin84	187	64	Firmicutes
WFHCeC24L.Bin85	83	42	Bacteroidota
WFHCeC24L.Bin89	71	30	Eremiobacterota
WFHCeC24L.Bin90	157	69	Bacteroidota
WFHCeC24L.Bin91	73	33	Actinobacteriota
WFHCeC24L.Bin94	179	77	Bacteroidota
WFHCeC24L.Bin95	91	48	Firmicutes
WFHCeC24L.Bin97	75	30	Desulfobacterota
WFHCeC25L.Bin101	51	24	Desulfobacterota
WFHCeC25L.Bin102	68	29	Firmicutes
WFHCeC25L.Bin103	40	20	Firmicutes
WFHCeC25L.Bin105	45	21	Firmicutes
WFHCeC25L.Bin106	143	62	Bacteroidota
WFHCeC25L.Bin108	25	17	Firmicutes
WFHCeC25L.Bin109	82	47	Bacteroidota
WFHCeC25L.Bin11	165	64	Bacteroidota
WFHCeC25L.Bin112	37	25	Bacteroidota
WFHCeC25L.Bin114	177	73	Bacteroidota
WFHCeC25L.Bin117	72	38	Firmicutes
WFHCeC25L.Bin118	70	31	Desulfobacterota
WFHCeC25L.Bin12	132	71	Firmicutes
WFHCeC25L.Bin123	98	41	Firmicutes
WFHCeC25L.Bin129	47	28	Firmicutes
WFHCeC25L.Bin130	143	73	Bacteroidota
WFHCeC25L.Bin131	92	47	Bacteroidota
WFHCeC25L.Bin16	124	56	Firmicutes
WFHCeC25L.Bin17	80	47	Firmicutes
WFHCeC25L.Bin19	103	47	Firmicutes
WFHCeC25L.Bin20	63	36	Firmicutes
WFHCeC25L.Bin25	92	51	Bacteroidota
WFHCeC25L.Bin26	13	9	Methanobacteriota
WFHCeC25L.Bin37	50	25	Spirochaetota
WFHCeC25L.Bin39	121	53	Bacteroidota
WFHCeC25L.Bin45	66	33	Firmicutes
WFHCeC25L.Bin46	75	30	Bacteroidota
WFHCeC25L.Bin48	43	20	Deferribacterota
WFHCeC25L.Bin54	106	47	Firmicutes
WFHCeC25L.Bin55	148	54	Firmicutes
WFHCeC25L.Bin56	99	48	Bacteroidota
WFHCeC25L.Bin60	35	21	Firmicutes
WFHCeC25L.Bin62	110	46	Firmicutes
WFHCeC25L.Bin64	215	82	Bacteroidota
WFHCeC25L.Bin65	94	44	Firmicutes
WFHCeC25L.Bin72	157	60	Firmicutes
WFHCeC25L.Bin76	67	35	Firmicutes
WFHCeC25L.Bin78	229	74	Bacteroidota
WFHCeC25L.Bin80	72	45	Bacteroidota
WFHCeC25L.Bin86	125	54	Firmicutes
WFHCeC25L.Bin9	10	7	Firmicutes
WFHCeC25L.Bin92	145	71	Bacteroidota
WFHCeC25L.Bin93	60	33	Bacteroidota
WFHCeC25L.Bin97	125	52	Bacteroidota
WFHCeC25L.Bin98	151	66	Bacteroidota
WFHCeC2L.Bin1	70	41	Bacteroidota
WFHCeC2L.Bin100	111	54	Bacteroidota
WFHCeC2L.Bin101	83	42	Bacteroidota
WFHCeC2L.Bin103	74	37	Firmicutes
WFHCeC2L.Bin105	55	22	Bacteroidota
WFHCeC2L.Bin106	68	32	Firmicutes
WFHCeC2L.Bin113	174	78	Bacteroidota
WFHCeC2L.Bin115	31	18	Firmicutes
WFHCeC2L.Bin12	44	31	Bacteroidota
WFHCeC2L.Bin120	131	49	Firmicutes
WFHCeC2L.Bin124	79	36	Bacteroidota
WFHCeC2L.Bin127	64	33	Bacteroidota
WFHCeC2L.Bin13	105	51	Bacteroidota
WFHCeC2L.Bin14	64	32	Firmicutes
WFHCeC2L.Bin18	175	75	Bacteroidota
WFHCeC2L.Bin19	151	66	Bacteroidota
WFHCeC2L.Bin2	28	19	Spirochaetota
WFHCeC2L.Bin25	95	40	Spirochaetota
WFHCeC2L.Bin29	71	34	Firmicutes
WFHCeC2L.Bin30	8	5	Halobacteriota
WFHCeC2L.Bin31	69	41	Bacteroidota
WFHCeC2L.Bin32	23	12	Firmicutes
WFHCeC2L.Bin34	161	63	Bacteroidota
WFHCeC2L.Bin35	83	42	Bacteroidota
WFHCeC2L.Bin39	52	30	Firmicutes
WFHCeC2L.Bin4	81	37	Firmicutes
WFHCeC2L.Bin40	144	54	Firmicutes
WFHCeC2L.Bin41	105	45	Firmicutes
WFHCeC2L.Bin50	166	67	Bacteroidota
WFHCeC2L.Bin59	120	53	Firmicutes
WFHCeC2L.Bin61	44	14	Methanobacteriota
WFHCeC2L.Bin62	94	34	Firmicutes
WFHCeC2L.Bin65	111	48	Firmicutes
WFHCeC2L.Bin67	22	14	Actinobacteriota
WFHCeC2L.Bin70	56	31	Bacteroidota
WFHCeC2L.Bin71	121	46	Firmicutes
WFHCeC2L.Bin73	44	20	Firmicutes
WFHCeC2L.Bin74	80	45	Firmicutes
WFHCeC2L.Bin8	66	37	Firmicutes
WFHCeC2L.Bin83	54	25	Actinobacteriota
WFHCeC2L.Bin86	113	66	Bacteroidota
WFHCeC2L.Bin90	42	27	Bacteroidota
WFHCeC2L.Bin92	56	27	Firmicutes
WFHCeC2L.Bin93	119	64	Bacteroidota
WFHCeC2L.Bin94	203	78	Bacteroidota
WFHCeC2L.Bin99	152	55	Firmicutes
WFHCeC3L.Bin11	67	38	Firmicutes
WFHCeC3L.Bin15	133	58	Bacteroidota
WFHCeC3L.Bin16	171	63	Bacteroidota
WFHCeC3L.Bin17	140	69	Bacteroidota
WFHCeC3L.Bin18	12	12	Proteobacteria
WFHCeC3L.Bin20	72	36	Firmicutes
WFHCeC3L.Bin21	52	25	Actinobacteriota
WFHCeC3L.Bin25	24	17	Firmicutes
WFHCeC3L.Bin35	67	45	Firmicutes
WFHCeC3L.Bin42	79	35	Firmicutes
WFHCeC3L.Bin48	73	40	Firmicutes
WFHCeC3L.Bin51	126	57	Bacteroidota
WFHCeC3L.Bin55	86	40	Firmicutes
WFHCeC3L.Bin56	57	32	Firmicutes
WFHCeC3L.Bin57	54	33	Bacteroidota
WFHCeC3L.Bin59	80	47	Bacteroidota
WFHCeC3L.Bin6	19	15	Firmicutes
WFHCeC3L.Bin61	15	10	Firmicutes
WFHCeC3L.Bin69	14	12	Desulfobacterota
WFHCeC3L.Bin72	135	56	Firmicutes
WFHCeC3L.Bin75	59	25	Firmicutes
WFHCeC3L.Bin79	50	30	Firmicutes
WFHCeC3L.Bin83	152	63	Bacteroidota
WFHCeC3L.Bin84	167	72	Bacteroidota
WFHCeC4L.Bin10	116	56	Bacteroidota
WFHCeC4L.Bin14	22	16	Proteobacteria
WFHCeC4L.Bin15	85	39	Firmicutes
WFHCeC4L.Bin19	73	31	Firmicutes
WFHCeC4L.Bin21	155	56	Firmicutes
WFHCeC4L.Bin24	18	12	Firmicutes
WFHCeC4L.Bin28	75	47	Bacteroidota
WFHCeC4L.Bin3	158	67	Bacteroidota
WFHCeC4L.Bin30	97	45	Firmicutes
WFHCeC4L.Bin32	29	18	Proteobacteria
WFHCeC4L.Bin38	45	22	Desulfobacterota
WFHCeC4L.Bin42	52	31	Actinobacteriota
WFHCeC4L.Bin5	24	15	Bacteroidota
WFHCeC4L.Bin57	42	26	Bacteroidota
WFHCeC4L.Bin64	80	40	Bacteroidota
WFHCeC4L.Bin70	111	52	Bacteroidota
WFHCeC4L.Bin73	149	63	Bacteroidota
WFHCeC4L.Bin74	156	60	Bacteroidota
WFHCeC4L.Bin76	16	9	Firmicutes
WFHCeC4L.Bin79	250	71	Bacteroidota
WFHCeC4L.Bin80	27	14	Actinobacteriota
WFHCeC4L.Bin85	132	63	Bacteroidota
WFHCeC6L.Bin100	41	24	Desulfobacterota
WFHCeC6L.Bin103	37	23	Firmicutes
WFHCeC6L.Bin108	181	81	Bacteroidota
WFHCeC6L.Bin109	128	58	Bacteroidota
WFHCeC6L.Bin111	20	12	Firmicutes
WFHCeC6L.Bin112	156	73	Bacteroidota
